0.966906,6.826489,30.134169,15.661127,30.461174,6.838014,29.410730,15.685457,31.834970,8.906170,1.998228,9.712357,0.973330,1.940786,0.000000,0.818342,0.781872,25.171509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134163,15.661119,30.461166,6.838012,29.410725,15.685453,31.834963,8.906168,1.998227,9.712354,0.973330,1.940785,0.000000,0.818342,0.781872,25.171503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826487,30.134163,15.661119,30.461164,6.838011,29.410719,15.685453,31.834961,8.906167,1.998227,9.712353,0.973330,1.940785,0.000000,0.818342,0.781872,25.171497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826480,30.134130,15.661104,30.461132,6.838006,29.410694,15.685437,31.834934,8.906157,1.998225,9.712344,0.973329,1.940784,0.000000,0.818340,0.781871,25.171476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966901,6.826455,30.134016,15.661044,30.461021,6.837983,29.410578,15.685378,31.834818,8.906114,1.998219,9.712312,0.973326,1.940779,0.000000,0.818333,0.781868,25.171387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134167,15.661124,30.461172,6.838012,29.410732,15.685455,31.834967,8.906168,1.998228,9.712356,0.973330,1.940785,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134165,15.661122,30.461168,6.838011,29.410725,15.685454,31.834967,8.906168,1.998227,9.712355,0.973330,1.940785,0.000000,0.818342,0.781872,25.171505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826487,30.134163,15.661120,30.461168,6.838011,29.410723,15.685455,31.834963,8.906168,1.998227,9.712354,0.973330,1.940785,0.000000,0.818342,0.781872,25.171501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966903,6.826465,30.134069,15.661076,30.461081,6.837995,29.410631,15.685409,31.834867,8.906137,1.998221,9.712324,0.973327,1.940781,0.000000,0.818337,0.781869,25.171429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966853,6.826075,30.132294,15.660170,30.459377,6.837632,29.408836,15.684546,31.833033,8.905524,1.998130,9.711822,0.973272,1.940708,0.000000,0.818212,0.781778,25.170095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966902,6.826457,30.134031,15.661050,30.461033,6.837986,29.410591,15.685386,31.834826,8.906118,1.998220,9.712316,0.973327,1.940779,0.000000,0.818335,0.781868,25.171396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826486,30.134151,15.661118,30.461159,6.838011,29.410719,15.685450,31.834955,8.906165,1.998227,9.712352,0.973330,1.940785,0.000000,0.818342,0.781872,25.171497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826489,30.134169,15.661127,30.461174,6.838014,29.410728,15.685456,31.834969,8.906169,1.998228,9.712357,0.973330,1.940786,0.000000,0.818342,0.781872,25.171509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826485,30.134148,15.661113,30.461151,6.838010,29.410709,15.685447,31.834946,8.906163,1.998227,9.712349,0.973330,1.940785,0.000000,0.818341,0.781872,25.171492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826486,30.134146,15.661114,30.461151,6.838010,29.410711,15.685448,31.834946,8.906163,1.998227,9.712349,0.973330,1.940785,0.000000,0.818341,0.781872,25.171494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966904,6.826478,30.134123,15.661102,30.461130,6.838004,29.410690,15.685435,31.834929,8.906155,1.998225,9.712342,0.973329,1.940783,0.000000,0.818341,0.781871,25.171471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826489,30.134167,15.661122,30.461172,6.838013,29.410730,15.685456,31.834969,8.906169,1.998228,9.712356,0.973330,1.940785,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134169,15.661123,30.461170,6.838012,29.410727,15.685455,31.834969,8.906168,1.998228,9.712356,0.973330,1.940785,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966900,6.826441,30.133959,15.661015,30.460974,6.837972,29.410521,15.685351,31.834761,8.906093,1.998215,9.712293,0.973324,1.940776,0.000000,0.818330,0.781866,25.171341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826482,30.134136,15.661106,30.461138,6.838006,29.410700,15.685440,31.834938,8.906158,1.998226,9.712345,0.973329,1.940784,0.000000,0.818340,0.781871,25.171480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134165,15.661123,30.461170,6.838012,29.410728,15.685456,31.834967,8.906168,1.998227,9.712355,0.973330,1.940785,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826487,30.134157,15.661117,30.461164,6.838011,29.410717,15.685452,31.834955,8.906164,1.998227,9.712352,0.973330,1.940785,0.000000,0.818341,0.781872,25.171495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826487,30.134159,15.661117,30.461164,6.838010,29.410719,15.685452,31.834955,8.906165,1.998227,9.712353,0.973330,1.940785,0.000000,0.818342,0.781872,25.171497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966903,6.826465,30.134064,15.661068,30.461071,6.837993,29.410625,15.685404,31.834866,8.906131,1.998221,9.712324,0.973328,1.940781,0.000000,0.818335,0.781869,25.171427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966765,6.825431,30.129566,15.658754,30.456755,6.837078,29.406126,15.683173,31.830250,8.904497,1.997988,9.711026,0.973201,1.940580,0.000000,0.818108,0.781699,25.167927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134167,15.661125,30.461168,6.838012,29.410728,15.685455,31.834967,8.906169,1.998228,9.712356,0.973330,1.940786,0.000000,0.818342,0.781872,25.171509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826478,30.134121,15.661099,30.461126,6.838005,29.410683,15.685431,31.834925,8.906153,1.998225,9.712341,0.973329,1.940784,0.000000,0.818340,0.781871,25.171469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826481,30.134130,15.661106,30.461134,6.838006,29.410694,15.685436,31.834932,8.906156,1.998225,9.712344,0.973329,1.940784,0.000000,0.818340,0.781871,25.171478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826489,30.134167,15.661125,30.461172,6.838014,29.410728,15.685456,31.834969,8.906170,1.998228,9.712356,0.973330,1.940786,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826484,30.134144,15.661110,30.461147,6.838008,29.410707,15.685445,31.834942,8.906161,1.998226,9.712347,0.973330,1.940785,0.000000,0.818341,0.781871,25.171490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966901,6.826451,30.134003,15.661041,30.461014,6.837982,29.410574,15.685377,31.834808,8.906110,1.998219,9.712308,0.973326,1.940779,0.000000,0.818335,0.781868,25.171379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826489,30.134169,15.661126,30.461176,6.838014,29.410732,15.685457,31.834970,8.906169,1.998228,9.712357,0.973330,1.940786,0.000000,0.818342,0.781872,25.171511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966904,6.826477,30.134119,15.661098,30.461124,6.838003,29.410683,15.685431,31.834917,8.906152,1.998225,9.712340,0.973329,1.940784,0.000000,0.818339,0.781871,25.171467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966902,6.826457,30.134035,15.661052,30.461040,6.837986,29.410589,15.685390,31.834826,8.906121,1.998219,9.712314,0.973326,1.940779,0.000000,0.818334,0.781868,25.171392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826487,30.134161,15.661119,30.461166,6.838011,29.410721,15.685452,31.834959,8.906167,1.998227,9.712353,0.973330,1.940785,0.000000,0.818341,0.781872,25.171499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966905,6.826487,30.134157,15.661117,30.461163,6.838010,29.410719,15.685452,31.834957,8.906166,1.998227,9.712352,0.973330,1.940785,0.000000,0.818341,0.781872,25.171497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966906,6.826488,30.134167,15.661123,30.461172,6.838014,29.410730,15.685455,31.834969,8.906169,1.998228,9.712357,0.973330,1.940786,0.000000,0.818342,0.781872,25.171507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
