2.000000,7.000000,23.000000,12.000000,37.000000,12.000000,37.000000,16.000000,22.000000,8.980000,0.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,39.290001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,3.000000,16.000000,30.000000,7.000000,3.000000,16.000000,30.000000,9.450000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,20.000000,12.000000,16.000000,12.000000,16.000000,16.000000,4.000000,8.730000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,23.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,15.000000,8.000000,53.000000,8.000000,53.000000,16.000000,15.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,27.870001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,3.000000,16.000000,30.000000,7.000000,3.000000,16.000000,30.000000,9.450000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,20.000000,12.000000,16.000000,12.000000,16.000000,16.000000,4.000000,8.730000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,23.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,15.000000,8.000000,53.000000,8.000000,53.000000,16.000000,15.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,27.870001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,4.000000,12.000000,23.000000,20.000000,20.000000,22.000000,10.000000,15.110000,2.000000,10.000000,1.000000,4.000000,1.000000,0.000000,4.000000,46.529999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,7.000000,20.000000,12.000000,16.000000,12.000000,16.000000,16.000000,4.000000,8.730000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,23.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,15.000000,8.000000,53.000000,8.000000,53.000000,16.000000,15.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,27.870001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,4.000000,12.000000,23.000000,20.000000,20.000000,22.000000,10.000000,15.110000,2.000000,10.000000,1.000000,4.000000,1.000000,0.000000,4.000000,46.529999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,6.000000,10.000000,4.000000,10.000000,4.000000,16.000000,25.000000,9.320000,5.000000,10.000000,1.000000,3.000000,1.000000,0.000000,3.000000,20.290001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,7.000000,15.000000,8.000000,53.000000,8.000000,53.000000,16.000000,15.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,27.870001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,4.000000,12.000000,23.000000,20.000000,20.000000,22.000000,10.000000,15.110000,2.000000,10.000000,1.000000,4.000000,1.000000,0.000000,4.000000,46.529999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,6.000000,10.000000,4.000000,10.000000,4.000000,16.000000,25.000000,9.320000,5.000000,10.000000,1.000000,3.000000,1.000000,0.000000,3.000000,20.290001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,19.000000,11.000000,1.000000,11.000000,1.000000,16.000000,8.000000,8.820000,3.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,36.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,7.000000,4.000000,12.000000,23.000000,20.000000,20.000000,22.000000,10.000000,15.110000,2.000000,10.000000,1.000000,4.000000,1.000000,0.000000,4.000000,46.529999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,6.000000,10.000000,4.000000,10.000000,4.000000,16.000000,25.000000,9.320000,5.000000,10.000000,1.000000,3.000000,1.000000,0.000000,3.000000,20.290001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,19.000000,11.000000,1.000000,11.000000,1.000000,16.000000,8.000000,8.820000,3.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,36.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,16.000000,18.000000,7.000000,0.000000,16.000000,18.000000,9.300000,3.000000,10.000000,1.000000,3.000000,0.000000,3.000000,0.000000,26.879999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,7.000000,6.000000,10.000000,4.000000,10.000000,4.000000,16.000000,25.000000,9.320000,5.000000,10.000000,1.000000,3.000000,1.000000,0.000000,3.000000,20.290001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,19.000000,11.000000,1.000000,11.000000,1.000000,16.000000,8.000000,8.820000,3.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,36.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,16.000000,18.000000,7.000000,0.000000,16.000000,18.000000,9.300000,3.000000,10.000000,1.000000,3.000000,0.000000,3.000000,0.000000,26.879999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,18.000000,10.000000,34.000000,10.000000,34.000000,16.000000,12.000000,8.900000,3.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.549999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,7.000000,19.000000,11.000000,1.000000,11.000000,1.000000,16.000000,8.000000,8.820000,3.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,36.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,16.000000,18.000000,7.000000,0.000000,16.000000,18.000000,9.300000,3.000000,10.000000,1.000000,3.000000,0.000000,3.000000,0.000000,26.879999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,18.000000,10.000000,34.000000,10.000000,34.000000,16.000000,12.000000,8.900000,3.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.549999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,18.000000,16.000000,4.000000,7.000000,18.000000,16.000000,4.000000,8.770000,0.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,25.180000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,0.000000,16.000000,18.000000,7.000000,0.000000,16.000000,18.000000,9.300000,3.000000,10.000000,1.000000,3.000000,0.000000,3.000000,0.000000,26.879999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,18.000000,10.000000,34.000000,10.000000,34.000000,16.000000,12.000000,8.900000,3.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.549999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,18.000000,16.000000,4.000000,7.000000,18.000000,16.000000,4.000000,8.770000,0.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,25.180000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,10.000000,16.000000,20.000000,7.000000,10.000000,16.000000,20.000000,9.170000,2.000000,10.000000,1.000000,2.000000,0.000000,2.000000,0.000000,26.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,7.000000,18.000000,10.000000,34.000000,10.000000,34.000000,16.000000,12.000000,8.900000,3.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,25.549999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,18.000000,16.000000,4.000000,7.000000,18.000000,16.000000,4.000000,8.770000,0.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,25.180000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,10.000000,16.000000,20.000000,7.000000,10.000000,16.000000,20.000000,9.170000,2.000000,10.000000,1.000000,2.000000,0.000000,2.000000,0.000000,26.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,4.000000,11.000000,43.000000,11.000000,43.000000,16.000000,13.000000,9.150000,2.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,30.719999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,18.000000,16.000000,4.000000,7.000000,18.000000,16.000000,4.000000,8.770000,0.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,25.180000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,10.000000,16.000000,20.000000,7.000000,10.000000,16.000000,20.000000,9.170000,2.000000,10.000000,1.000000,2.000000,0.000000,2.000000,0.000000,26.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,4.000000,11.000000,43.000000,11.000000,43.000000,16.000000,13.000000,9.150000,2.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,30.719999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,15.000000,11.000000,17.000000,11.000000,17.000000,16.000000,8.000000,8.880000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,42.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
