0.972149,6.954738,12.940853,15.677387,15.489447,6.919820,12.984770,15.677444,15.799913,8.990684,1.940334,9.801445,0.985935,1.838074,0.000000,0.485382,0.777354,24.353954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972169,6.954844,12.941025,15.677618,15.489653,6.919938,12.984970,15.677714,15.800189,8.990804,1.940324,9.801581,0.985933,1.838085,0.000000,0.485362,0.777326,24.354307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972174,6.954866,12.941067,15.677673,15.489708,6.919965,12.985016,15.677774,15.800247,8.990832,1.940329,9.801618,0.985934,1.838089,0.000000,0.485360,0.777321,24.354391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972165,6.954830,12.940998,15.677588,15.489631,6.919921,12.984941,15.677678,15.800157,8.990794,1.940326,9.801559,0.985934,1.838086,0.000000,0.485366,0.777332,24.354273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971735,6.953179,12.937799,15.672896,15.484966,6.917494,12.980820,15.672993,15.795208,8.988322,1.940059,9.798757,0.985878,1.837954,0.000000,0.485710,0.777682,24.347382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972164,6.954822,12.940989,15.677577,15.489618,6.919915,12.984926,15.677663,15.800139,8.990788,1.940325,9.801549,0.985934,1.838086,0.000000,0.485368,0.777335,24.354254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972167,6.954836,12.941013,15.677603,15.489645,6.919931,12.984956,15.677698,15.800173,8.990800,1.940327,9.801571,0.985933,1.838086,0.000000,0.485364,0.777329,24.354294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972174,6.954865,12.941065,15.677670,15.489706,6.919963,12.985013,15.677771,15.800241,8.990830,1.940328,9.801616,0.985934,1.838088,0.000000,0.485361,0.777322,24.354385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972170,6.954847,12.941032,15.677628,15.489661,6.919941,12.984977,15.677721,15.800198,8.990808,1.940324,9.801586,0.985933,1.838085,0.000000,0.485362,0.777325,24.354321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972153,6.954760,12.940886,15.677444,15.489498,6.919848,12.984813,15.677505,15.799984,8.990719,1.940332,9.801470,0.985935,1.838079,0.000000,0.485378,0.777349,24.354048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
