0.000060,0.999940
0.002077,0.997923
0.013066,0.986934
0.000249,0.999751
0.000207,0.999793
0.000049,0.999951
0.000086,0.999914
0.000341,0.999659
0.000246,0.999754
0.000260,0.999740
0.000351,0.999649
0.000338,0.999662
0.000108,0.999892
0.001405,0.998595
0.001644,0.998356
0.998877,0.001124
0.622938,0.377062
1.000000,0.000000
0.001328,0.998672
0.000536,0.999464
0.000093,0.999907
1.000000,0.000000
1.000000,0.000000
0.000103,0.999897
0.001304,0.998696
0.000080,0.999920
0.001288,0.998712
0.000726,0.999274
0.888774,0.111226
0.000331,0.999669
0.000090,0.999910
0.000823,0.999177
0.000018,0.999982
1.000000,0.000000
0.000043,0.999957
0.000019,0.999981
0.004735,0.995265
0.000017,0.999983
0.000092,0.999908
0.001234,0.998766
0.078326,0.921674
0.000091,0.999909
0.000165,0.999835
0.001781,0.998219
0.000037,0.999963
0.999977,0.000023
0.000152,0.999848
0.000024,0.999977
0.000243,0.999757
0.000401,0.999599
0.998470,0.001530
0.065577,0.934423
0.086404,0.913596
0.000030,0.999970
1.000000,0.000000
0.000044,0.999956
0.000022,0.999978
0.002387,0.997613
0.010351,0.989649
0.000972,0.999028
0.000051,0.999949
0.000575,0.999425
0.001984,0.998016
0.981384,0.018616
0.000243,0.999757
0.000374,0.999626
0.000155,0.999845
0.000067,0.999933
0.004348,0.995652
