0.203418,0.929662,1.314391
0.738799,2.226985,2.593978
0.091888,0.944408,0.939855
0.250792,2.067069,1.315377
0.606237,1.624247,1.943480
0.049884,0.923852,0.758522
0.446789,1.689857,1.715645
0.262131,1.007139,1.192675
0.048581,0.999616,0.810831
0.256311,2.044425,1.308521
0.284758,1.377998,0.939186
0.152184,0.966461,0.951404
0.270393,1.781739,1.315970
0.166191,0.986592,0.898339
0.442507,1.846029,1.532337
0.214572,1.046664,0.500125
0.209999,0.952682,1.317483
0.124944,1.159309,0.463153
0.064944,0.953863,0.795688
0.173993,1.106050,0.486994
0.254289,1.008494,0.883695
0.500330,1.808338,1.587847
0.047040,1.156363,0.758457
0.066105,1.030679,0.766585
0.491497,2.080094,0.397342
0.154679,1.081472,0.857763
0.791192,2.205744,2.379519
0.192108,1.094556,0.495235
0.365003,1.332532,1.010448
0.166301,1.150298,0.431783
0.178505,1.041243,0.691259
0.359731,1.504096,1.468676
0.165115,1.156879,0.481201
0.186521,1.860221,1.275092
0.120672,0.924841,0.792389
0.197568,1.026935,0.499993
0.409405,1.317635,1.012716
0.213265,1.064796,1.388723
0.499215,1.769032,0.432718
0.436540,1.616480,0.708093
0.427183,1.380060,1.423023
0.164667,0.947409,0.846643
0.510450,0.853570,1.911029
0.245092,1.063656,1.341699
1.209279,2.756185,2.535171
0.261301,1.320354,0.996956
0.377279,1.567134,1.642833
0.391055,1.789731,1.401535
0.493470,1.776281,0.594968
0.492347,1.756143,0.758855
0.111621,0.985358,0.814759
0.175711,1.467086,1.530591
0.588502,0.815631,2.240796
0.584958,3.025924,2.402589
0.070967,0.952060,0.803845
0.273429,1.064418,1.102427
0.133101,0.974646,1.321530
0.060826,1.066336,0.781068
0.264703,1.065828,0.497687
0.202292,1.507482,1.520150
0.286819,1.066190,0.924708
0.244916,1.345222,0.647129
0.308194,1.823569,1.582177
0.889115,0.918807,1.458213
0.145551,1.065521,0.473503
0.109271,1.019525,1.089025
0.536161,1.836818,0.889459
0.365273,1.084616,1.005458
0.062754,1.000838,0.785202
0.666614,2.089158,1.058246
0.305256,1.829109,1.716967
0.615157,1.124054,1.220177
1.685961,1.071002,2.284473
0.557827,2.447812,2.305769
0.205930,1.127865,0.496032
0.147173,1.003585,0.832041
0.192809,1.038877,1.225611
0.116394,1.079977,1.011118
1.089898,1.068536,1.349070
0.220247,1.044106,1.303266
0.182624,1.540175,1.280086
0.195601,1.096610,0.798502
0.140888,1.195753,0.463448
0.242442,1.583830,1.311829
0.141619,1.326233,0.447405
0.127204,1.162825,0.457903
0.529029,1.053140,1.259760
0.650586,2.763623,2.651880
0.126511,1.041604,1.232246
0.287132,1.710301,1.784206
0.602412,3.104623,2.087579
0.225278,1.353264,0.449928
0.314586,1.138824,0.552139
0.517888,1.043132,1.284410
0.443118,1.843591,1.938518
0.469391,1.102858,0.679630
0.166457,1.057294,0.504246
0.278624,1.103612,0.539058
0.322274,1.796766,1.455085
0.150816,1.159583,0.409784
0.280594,0.955232,0.894449
0.162852,0.986584,0.902827
0.201218,1.054196,0.513349
0.576427,1.743554,0.750719
0.196555,0.980895,0.738470
0.241651,1.088161,0.510662
0.283894,1.143767,0.690389
0.253565,1.284763,0.995536
0.284730,1.101089,0.456012
0.289574,1.360285,0.586360
0.046150,0.962387,0.765044
0.675991,1.938358,1.687259
0.267143,1.166287,0.529939
0.195266,1.135250,0.490673
0.185400,1.788439,1.236356
0.149249,1.031636,0.855513
0.591388,2.093150,2.298889
0.619693,1.472826,1.632381
0.640797,1.120872,1.305272
0.422215,2.080217,0.409849
0.590318,1.744099,1.551556
0.331321,1.524248,1.403386
0.246328,1.073587,0.825514
0.106484,1.016857,0.883079
0.241695,0.905857,1.048868
0.182314,1.053372,0.831097
0.453937,0.960387,1.376157
0.502446,1.770534,0.411286
0.520125,1.770738,0.422769
1.103305,3.527939,2.943001
0.128725,1.076062,0.458025
0.263429,1.683237,1.336872
0.249842,1.778087,1.309142
0.358034,1.628608,1.383901
0.137965,1.046786,0.602449
0.182620,1.738151,1.276176
0.387902,1.849119,1.934192
0.054076,1.108047,1.002766
0.786732,2.730956,2.176122
0.114810,1.027856,0.791113
0.045492,1.006770,0.759938
0.124041,1.010111,0.811142
0.197409,1.875643,1.306004
0.310909,1.028500,0.987784
0.062186,0.905149,0.764189
0.201650,0.928661,0.814019
0.199153,1.465767,1.280823
0.376091,1.739898,1.400526
0.207247,1.577255,1.280935
0.947622,2.352809,2.924928
0.280980,1.648924,1.236506
0.040260,0.967928,0.767632
0.579163,1.761371,0.566387
0.267277,0.952655,0.884991
0.045890,1.140243,0.764260
0.194146,1.344222,0.530011
0.421573,1.402917,0.744969
0.404387,1.017673,1.056418
0.335906,1.393493,0.879882
0.447696,1.764136,0.391460
0.423158,1.750032,0.373703
0.310877,1.197390,0.604118
0.219255,1.048114,0.538450
0.126182,1.107554,0.458072
0.487447,1.754309,0.410308
0.474904,1.044654,0.719848
0.138561,1.144325,0.635950
0.040732,0.981135,0.846972
0.209712,1.406164,0.438653
0.307321,1.041427,0.962272
0.068770,1.041117,0.729181
0.273788,1.130182,0.589397
0.339771,1.779649,1.890115
0.150840,1.401726,0.567003
0.331580,1.708482,1.604270
0.260560,0.921767,0.943342
0.939742,0.969530,1.576714
0.206931,1.045249,0.681952
0.128964,1.051821,0.971654
0.324608,1.079453,1.054205
0.553809,2.943809,2.022682
0.621702,2.745663,2.059272
0.281934,1.896658,1.691270
0.226253,1.095693,1.238292
0.674168,2.451389,2.061729
0.288081,1.097940,0.626950
0.359899,1.074149,1.059622
0.336320,0.962879,1.387669
0.517534,1.242203,1.360389
0.146075,0.974517,0.800043
0.257032,0.991665,1.007470
0.265696,1.787267,1.319113
0.384417,1.100005,1.029008
0.046998,1.004756,0.767188
0.170583,1.031747,0.858887
0.265112,1.127307,0.998783
1.419745,3.866945,2.379355
0.938300,3.127760,1.776801
2.283791,5.398543,3.305987
2.490697,4.040276,2.895437
2.518390,5.068469,3.024523
1.696525,4.233019,2.761897
1.875559,3.819749,2.471940
0.749182,1.825948,1.666288
3.513319,7.043580,4.772839
1.105897,3.348952,2.433106
0.413429,1.767830,0.857203
3.144598,4.232905,2.954935
3.200061,5.633221,4.113969
3.705247,6.611613,4.194629
1.324174,4.446512,2.315669
1.519997,3.582112,2.264947
3.675429,7.565597,5.791750
2.485615,4.003987,2.686115
0.883354,1.377587,1.797470
2.434836,5.051063,3.475110
0.402550,0.886177,1.266398
0.247874,1.065595,0.517755
5.788900,5.706310,9.378358
0.182268,0.957361,1.069805
0.339543,1.029207,0.940767
1.352341,3.929214,3.143921
2.065357,3.011860,4.178561
0.397820,1.360313,0.587568
0.368788,1.035913,1.042422
0.290517,1.866909,1.460730
0.786600,2.631449,1.874296
3.217840,5.058526,5.711239
2.097025,3.847458,4.871512
0.132221,1.130921,0.615227
